tconst,title,year,studio,genres,runtime_minutes,imdb_rating,total_gross,genre_list
tt3707114,janis: little girl blue,2015,FR,"Biography,Documentary,Music",103.0,7.4,1610000,"['Biography,Documentary,Music']"
tt4126304,cartel land,2015,Orch.,Documentary,100.0,7.4,1126000,['Documentary']
tt2690138,the d train,2015,IFC,"Comedy,Drama",101.0,5.0,775000,"['Comedy,Drama']"
tt3498820,captain america: civil war,2016,BV,"Action,Adventure,Sci-Fi",147.0,7.8,1153300000,"['Action,Adventure,Sci-Fi']"
tt3748528,rogue one: a star wars story,2016,BV,"Action,Adventure,Sci-Fi",133.0,7.8,1056100000,"['Action,Adventure,Sci-Fi']"
tt2277860,finding dory,2016,BV,"Adventure,Animation,Comedy",97.0,7.3,1028600000,"['Adventure,Animation,Comedy']"
tt2948356,zootopia,2016,BV,"Adventure,Animation,Comedy",108.0,8.0,1023800000,"['Adventure,Animation,Comedy']"
tt2709768,the secret life of pets,2016,Uni.,"Adventure,Animation,Comedy",87.0,6.5,875500000,"['Adventure,Animation,Comedy']"
tt2975590,batman v superman: dawn of justice,2016,WB,"Action,Adventure,Fantasy",151.0,6.5,873700000,"['Action,Adventure,Fantasy']"
tt3183660,fantastic beasts and where to find them,2016,WB,"Adventure,Family,Fantasy",132.0,7.3,814000000,"['Adventure,Family,Fantasy']"
tt1431045,deadpool,2016,Fox,"Action,Adventure,Comedy",108.0,8.0,783100000,"['Action,Adventure,Comedy']"
tt1386697,suicide squad,2016,WB,"Action,Adventure,Fantasy",123.0,6.0,746800000,"['Action,Adventure,Fantasy']"
tt1211837,doctor strange,2016,BV,"Action,Adventure,Fantasy",115.0,7.5,677700000,"['Action,Adventure,Fantasy']"
tt3521164,moana,2016,BV,"Adventure,Animation,Comedy",107.0,7.6,643400000,"['Adventure,Animation,Comedy']"
tt3470600,sing,2016,Uni.,"Animation,Comedy,Family",108.0,7.1,634200000,"['Animation,Comedy,Family']"
tt3385516,x-men: apocalypse,2016,Fox,"Action,Adventure,Sci-Fi",144.0,7.0,543900000,"['Action,Adventure,Sci-Fi']"
tt2267968,kung fu panda 3,2016,Fox,"Action,Adventure,Animation",95.0,7.1,521100000,"['Action,Adventure,Animation']"
tt3783958,la la land,2016,LG/S,"Comedy,Drama,Music",128.0,8.0,446100000,"['Comedy,Drama,Music']"
tt0803096,warcraft,2016,Uni.,"Action,Adventure,Fantasy",123.0,6.9,433700000,"['Action,Adventure,Fantasy']"
tt4196776,jason bourne,2016,Uni.,"Action,Thriller",123.0,6.6,415500000,"['Action,Thriller']"
tt3416828,ice age: collision course,2016,Fox,"Adventure,Animation,Comedy",94.0,5.7,408599999,"['Adventure,Animation,Comedy']"
tt1628841,independence day: resurgence,2016,Fox,"Action,Adventure,Sci-Fi",120.0,5.2,389600000,"['Action,Adventure,Sci-Fi']"
tt0918940,the legend of tarzan,2016,WB,"Action,Adventure,Drama",110.0,6.3,356700000,"['Action,Adventure,Drama']"
tt1985949,the angry birds movie,2016,Sony,"Action,Animation,Comedy",97.0,6.3,352300000,"['Action,Animation,Comedy']"
tt1679335,trolls,2016,Fox,"Adventure,Animation,Comedy",92.0,6.5,346900000,"['Adventure,Animation,Comedy']"
tt2660888,star trek beyond,2016,Par.,"Action,Adventure,Sci-Fi",122.0,7.1,343400000,"['Action,Adventure,Sci-Fi']"
tt3110958,now you see me 2,2016,LG/S,"Action,Adventure,Comedy",129.0,6.5,334899999,"['Action,Adventure,Comedy']"
tt3065204,the conjuring 2,2016,WB (NL),"Drama,Horror,Mystery",134.0,7.4,320400000,"['Drama,Horror,Mystery']"
tt5074352,dangal,2016,UTV,"Action,Biography,Drama",161.0,8.5,302900000,"['Action,Biography,Drama']"
tt2567026,alice through the looking glass,2016,BV,"Adventure,Family,Fantasy",113.0,6.2,299400000,"['Adventure,Family,Fantasy']"
tt1935859,miss peregrine's home for peculiar children,2016,Fox,"Adventure,Drama,Fantasy",127.0,6.7,296400000,"['Adventure,Drama,Fantasy']"
tt3949660,teenage mutant ninja turtles: out of the shadows,2016,Par.,"Action,Adventure,Comedy",112.0,6.0,245700000,"['Action,Adventure,Comedy']"
tt2094766,assassin's creed,2016,Fox,"Action,Adventure,Sci-Fi",115.0,5.8,240900000,"['Action,Adventure,Sci-Fi']"
tt3263904,sully,2016,WB,"Biography,Drama",96.0,7.5,240800000,"['Biography,Drama']"
tt4846340,hidden figures,2016,Fox,"Biography,Drama,History",127.0,7.8,235900000,"['Biography,Drama,History']"
tt3062096,inferno,2016,Sony,"Action,Adventure,Crime",121.0,6.2,220000000,"['Action,Adventure,Crime']"
tt1489889,central intelligence,2016,WB (NL),"Action,Comedy,Crime",107.0,6.3,216900000,"['Action,Comedy,Crime']"
tt1473832,bridget jones's baby,2016,Uni.,"Comedy,Drama,Romance",123.0,6.5,212000000,"['Comedy,Drama,Romance']"
tt2674426,me before you,2016,WB (NL),"Drama,Romance",106.0,7.4,208300000,"['Drama,Romance']"
tt3300542,london has fallen,2016,Focus,"Action,Thriller",99.0,5.9,205700000,"['Action,Thriller']"
tt2543164,arrival,2016,Par.,"Drama,Mystery,Sci-Fi",116.0,7.9,203300000,"['Drama,Mystery,Sci-Fi']"
tt4651520,bad moms,2016,STX,Comedy,100.0,6.2,184000000,['Comedy']
tt4624424,storks,2016,WB,"Adventure,Animation,Comedy",87.0,6.8,183400000,"['Adventure,Animation,Comedy']"
tt3691740,the bfg,2016,BV,"Adventure,Family,Fantasy",117.0,6.4,183400000,"['Adventure,Family,Fantasy']"
tt2119532,hacksaw ridge,2016,LGF,"Biography,Drama,History",139.0,8.1,175300000,"['Biography,Drama,History']"
tt6044910,operation mekong,2016,WGUSA,"Action,Adventure,Crime",124.0,6.6,173100000,"['Action,Adventure,Crime']"
tt2381991,the huntsman: winter's war,2016,Uni.,"Action,Adventure,Drama",114.0,6.1,165000000,"['Action,Adventure,Drama']"
tt3393786,jack reacher: never go back,2016,Par.,"Action,Thriller",118.0,6.1,162100000,"['Action,Thriller']"
tt4160708,don't breathe,2016,SGem,"Crime,Horror,Thriller",88.0,7.1,157100000,"['Crime,Horror,Thriller']"
tt2140479,the accountant,2016,WB,"Action,Crime,Drama",128.0,7.3,155200000,"['Action,Crime,Drama']"
tt2404233,gods of egypt,2016,LG/S,"Action,Adventure,Fantasy",127.0,5.4,150700000,"['Action,Adventure,Fantasy']"
tt4786282,lights out,2016,WB (NL),"Drama,Horror,Mystery",81.0,6.3,148900000,"['Drama,Horror,Mystery']"
tt5328340,lights out,2016,WB (NL),Documentary,90.0,,148900000,['Documentary']
tt1700841,sausage party,2016,Sony,"Adventure,Animation,Comedy",89.0,6.2,140700000,"['Adventure,Animation,Comedy']"
tt3741834,lion,2016,Wein.,"Biography,Drama",118.0,8.1,140300000,"['Biography,Drama']"
tt3522806,mechanic: resurrection,2016,LG/S,"Action,Adventure,Thriller",98.0,5.7,125700000,"['Action,Adventure,Thriller']"
tt2869728,ride along 2,2016,Uni.,"Action,Comedy,Crime",102.0,5.9,124600000,"['Action,Comedy,Crime']"
tt1860357,deepwater horizon,2016,LG/S,"Action,Drama,History",107.0,7.1,121800000,"['Action,Drama,History']"
tt3640424,allied,2016,Par.,"Action,Drama,Romance",124.0,7.1,119500000,"['Action,Drama,Romance']"
tt4052882,the shallows,2016,Sony,"Drama,Horror,Thriller",86.0,6.3,119100000,"['Drama,Horror,Thriller']"
tt4094724,the purge: election year,2016,Uni.,"Action,Horror,Sci-Fi",108.0,6.0,118600000,"['Action,Horror,Sci-Fi']"
tt4501244,why him?,2016,Fox,Comedy,111.0,6.2,118100000,['Comedy']
tt1711525,office christmas party,2016,Par.,Comedy,105.0,5.8,114500000,['Comedy']
tt1292566,how to be single,2016,WB (NL),"Comedy,Drama,Romance",110.0,6.1,112300000,"['Comedy,Drama,Romance']"
tt1179933,10 cloverfield lane,2016,Par.,"Drama,Horror,Mystery",103.0,7.2,110200000,"['Drama,Horror,Mystery']"
tt2304933,the 5th wave,2016,Sony,"Action,Adventure,Drama",112.0,5.2,109900000,"['Action,Adventure,Drama']"
tt4438848,neighbors 2: sorority rising,2016,Uni.,Comedy,92.0,5.7,108100000,['Comedy']
tt1860213,dirty grandpa,2016,LGF,Comedy,102.0,5.9,94100000,['Comedy']
tt2241351,money monster,2016,TriS,"Crime,Drama,Thriller",98.0,6.5,93300000,"['Crime,Drama,Thriller']"
tt3760922,my big fat greek wedding 2,2016,Uni.,"Comedy,Romance",94.0,6.0,88900000,"['Comedy,Romance']"
tt4682786,collateral beauty,2016,WB (NL),"Drama,Romance",97.0,6.8,88500000,"['Drama,Romance']"
tt5700672,train to busan,2016,WGUSA,"Action,Horror,Thriller",118.0,7.5,87500000,"['Action,Horror,Thriller']"
tt4832640,sultan,2016,Yash,"Action,Drama,Sport",170.0,7.1,87300000,"['Action,Drama,Sport']"
tt2005151,war dogs,2016,WB,"Comedy,Crime,Drama",114.0,7.1,86200000,"['Comedy,Crime,Drama']"
tt3531824,nerve,2016,LGF,"Action,Adventure,Crime",96.0,6.5,85300000,"['Action,Adventure,Crime']"
tt4361050,ouija: origin of evil,2016,Uni.,"Drama,Horror,Mystery",99.0,6.1,81700000,"['Drama,Horror,Mystery']"
tt4034228,manchester by the sea,2016,RAtt.,Drama,137.0,7.8,79000000,['Drama']
tt2702724,the boss,2016,Uni.,Comedy,99.0,5.4,78900000,['Comedy']
tt4262980,shin godzilla,2016,FUN,"Action,Adventure,Drama",120.0,6.7,77900000,"['Action,Adventure,Drama']"
tt2823054,mike and dave need wedding dates,2016,Fox,"Adventure,Comedy,Romance",98.0,6.0,77100000,"['Adventure,Comedy,Romance']"
tt5325452,boo! a madea halloween,2016,LGF,"Comedy,Drama,Horror",103.0,4.6,74800000,"['Comedy,Drama,Horror']"
tt4257926,miracles from heaven,2016,TriS,"Biography,Drama,Family",109.0,7.1,73900000,"['Biography,Drama,Family']"
tt5918090,i am not madame bovary,2016,WGUSA,"Comedy,Drama",128.0,6.9,70837000,"['Comedy,Drama']"
tt4302938,kubo and the two strings,2016,Focus,"Action,Adventure,Animation",101.0,7.8,69900000,"['Action,Adventure,Animation']"
tt2671706,fences,2016,Par.,Drama,139.0,7.2,64400000,['Drama']
tt0475290,"hail, caesar!",2016,Uni.,"Comedy,Drama,Music",106.0,6.3,63600000,"['Comedy,Drama,Music']"
tt3799694,the nice guys,2016,WB,"Action,Comedy,Crime",116.0,7.4,62800000,"['Action,Comedy,Crime']"
tt4819576,l.o.r.d: legend of ravaging dynasties,2016,AR,"Animation,Fantasy",118.0,4.9,58050000,"['Animation,Fantasy']"
tt1608290,zoolander 2,2016,Par.,Comedy,101.0,4.7,56700000,['Comedy']
tt3628584,barbershop: the next cut,2016,WB (NL),"Comedy,Drama",111.0,5.9,55000000,"['Comedy,Drama']"
tt2025690,the finest hours,2016,BV,"Action,Drama,History",117.0,6.8,52100000,"['Action,Drama,History']"
tt5735464,master,2016,CJ,"Action,Crime",143.0,6.6,51597000,"['Action,Crime']"
tt4572514,patriots day,2016,LGF,"Action,Crime,Drama",133.0,7.4,50600000,"['Action,Crime,Drama']"
tt4136084,florence foster jenkins,2016,Par.,"Biography,Comedy,Drama",111.0,6.8,48900000,"['Biography,Comedy,Drama']"
tt4824302,mother's day,2016,ORF,"Comedy,Drama,Romance",118.0,5.7,48400000,"['Comedy,Drama,Romance']"
tt6175078,luck-key,2016,JBG,"Action,Comedy,Crime",112.0,6.9,48167000,"['Action,Comedy,Crime']"
tt3416532,a monster calls,2016,Focus,"Animation,Drama,Fantasy",108.0,7.5,47300000,"['Animation,Drama,Fantasy']"
tt3231054,risen,2016,Sony,"Action,Adventure,Drama",107.0,6.3,46100000,"['Action,Adventure,Drama']"
tt1540011,blair witch,2016,LGF,"Horror,Mystery,Thriller",89.0,5.0,45200000,"['Horror,Mystery,Thriller']"
tt4649416,almost christmas,2016,Uni.,"Comedy,Drama",111.0,6.1,42622000,"['Comedy,Drama']"
tt2112096,absolutely fabulous: the movie,2016,FoxS,"Comedy,Crime",91.0,5.4,37900000,"['Comedy,Crime']"
tt2582782,hell or high water,2016,LGF,"Action,Crime,Drama",102.0,7.6,37900000,"['Action,Crime,Drama']"
tt3387542,the forest,2016,Focus,"Horror,Mystery,Thriller",93.0,4.8,37600000,"['Horror,Mystery,Thriller']"
tt4982356,the forest,2016,Focus,"Drama,Fantasy,Horror",109.0,6.5,37600000,"['Drama,Fantasy,Horror']"
tt3774114,snowden,2016,ORF,"Biography,Drama,Thriller",134.0,7.3,37300000,"['Biography,Drama,Thriller']"
tt2513074,billy lynn's long halftime walk,2016,TriS,"Action,Drama,Thriller",113.0,6.3,30900000,"['Action,Drama,Thriller']"
tt1389139,when the bough breaks,2016,SGem,"Crime,Drama,Horror",107.0,5.1,30611000,"['Crime,Drama,Horror']"
tt4550098,nocturnal animals,2016,Focus,"Drama,Thriller",116.0,7.5,30300000,"['Drama,Thriller']"
tt2387499,keeping up with the joneses,2016,Fox,"Action,Comedy",105.0,5.9,29900000,"['Action,Comedy']"
tt4559006,ae dil hai mushkil,2016,FIP,"Drama,Music,Musical",158.0,5.8,28400000,"['Drama,Music,Musical']"
tt3495026,fan,2016,Yash,"Action,Drama,Thriller",138.0,7.1,28200000,"['Action,Drama,Thriller']"
tt4169250,m.s. dhoni: the untold story,2016,FIP,"Biography,Drama,Sport",184.0,7.7,27800000,"['Biography,Drama,Sport']"
tt2547584,the light between oceans,2016,BV,"Drama,Romance",133.0,7.2,25900000,"['Drama,Romance']"
tt3381008,the brothers grimsby,2016,Sony,"Action,Adventure,Comedy",83.0,6.2,25200000,"['Action,Adventure,Comedy']"
tt1124037,free state of jones,2016,STX,"Action,Biography,Drama",139.0,6.9,25000000,"['Action,Biography,Drama']"
tt2800050,a beautiful planet,2016,Imax,Documentary,46.0,7.4,24900000,['Documentary']
tt4824308,god's not dead 2,2016,PFR,Drama,120.0,4.4,24500000,['Drama']
tt4981636,middle school: the worst years of my life,2016,LGF,"Comedy,Family",92.0,6.1,23300000,"['Comedy,Family']"
tt1712261,triple 9,2016,ORF,"Crime,Thriller",115.0,6.3,23100000,"['Crime,Thriller']"
tt3553976,captain fantastic,2016,BST,"Comedy,Drama",118.0,7.9,22800000,"['Comedy,Drama']"
tt2361317,live by night,2016,WB,"Action,Crime,Drama",129.0,6.4,22700000,"['Action,Crime,Drama']"
tt4326444,julieta,2016,SPC,"Drama,Mystery,Romance",99.0,7.1,22500000,"['Drama,Mystery,Romance']"
tt4667094,fifty shades of black,2016,ORF,Comedy,92.0,3.5,22200000,['Comedy']
tt1878870,the edge of seventeen,2016,STX,"Comedy,Drama",104.0,7.3,18800000,"['Comedy,Drama']"
tt5286444,neerja,2016,FIP,"Biography,Drama,Thriller",122.0,7.7,17600000,"['Biography,Drama,Thriller']"
tt1374989,pride and prejudice and zombies,2016,SGem,"Action,Comedy,Horror",108.0,5.8,16400000,"['Action,Comedy,Horror']"
tt5269396,sword master,2016,WGUSA,"Action,Drama",108.0,6.1,14675500,"['Action,Drama']"
tt3702652,the other side of the door,2016,Fox,Horror,96.0,5.3,14300000,['Horror']
tt3544112,sing street,2016,Wein.,"Comedy,Drama,Music",106.0,8.0,13600000,"['Comedy,Drama,Music']"
tt2582500,shut in,2016,EC,"Drama,Mystery,Thriller",91.0,4.7,13100000,"['Drama,Mystery,Thriller']"
tt4669986,loving,2016,Focus,"Biography,Drama,Romance",123.0,7.0,13000000,"['Biography,Drama,Romance']"
tt2531318,the beatles: eight days a week - the touring years,2016,Abr.,"Documentary,Music",106.0,7.8,12300000,"['Documentary,Music']"
tt1995390,our kind of traitor,2016,RAtt.,"Crime,Drama,Thriller",108.0,6.2,10800000,"['Crime,Drama,Thriller']"
tt4871980,the perfect match,2016,LGF,"Comedy,Romance",96.0,4.9,10445000,"['Comedy,Romance']"
tt4341582,queen of katwe,2016,BV,"Biography,Drama,Sport",124.0,7.4,10400000,"['Biography,Drama,Sport']"
tt4540710,miss sloane,2016,EC,"Drama,Thriller",132.0,7.5,9100000,"['Drama,Thriller']"
tt4520364,morgan,2016,Fox,"Action,Horror,Sci-Fi",92.0,5.8,8800000,"['Action,Horror,Sci-Fi']"
tt4258698,southside with you,2016,RAtt.,"Biography,Drama,History",84.0,6.3,6508000,"['Biography,Drama,History']"
tt3216348,incarnate,2016,BH Tilt,"Horror,Thriller",91.0,5.3,6300000,"['Horror,Thriller']"
tt1472584,max steel,2016,ORF,"Action,Adventure,Family",92.0,4.6,6300000,"['Action,Adventure,Family']"
tt2649554,midnight special,2016,WB,"Action,Drama,Mystery",112.0,6.6,6200000,"['Action,Drama,Mystery']"
tt5282006,the duelist,2016,Sony,"Action,Drama,Thriller",109.0,6.4,6113500,"['Action,Drama,Thriller']"
tt3289956,the autopsy of jane doe,2016,IFC,"Horror,Mystery,Thriller",86.0,6.8,6010500,"['Horror,Mystery,Thriller']"
tt1703957,genius,2016,RAtt.,"Biography,Drama",104.0,6.6,5700000,"['Biography,Drama']"
tt4193394,indignation,2016,RAtt.,"Drama,Romance",110.0,6.8,3923000,"['Drama,Romance']"
tt1974420,rules don't apply,2016,Fox,"Comedy,Drama,Romance",127.0,5.7,3933000,"['Comedy,Drama,Romance']"
tt5465370,naam hai akira,2016,FIP,"Action,Thriller",137.0,5.9,3719000,"['Action,Thriller']"
tt3721936,american honey,2016,A24,"Adventure,Drama,Romance",163.0,7.0,1863000,"['Adventure,Drama,Romance']"
tt5165344,rustom,2016,Zee,"Crime,Drama,Thriller",148.0,7.1,1671000,"['Crime,Drama,Thriller']"
tt2527336,star wars: the last jedi,2017,BV,"Action,Adventure,Fantasy",152.0,7.1,1332600000,"['Action,Adventure,Fantasy']"
tt4630562,the fate of the furious,2017,Uni.,"Action,Crime,Thriller",136.0,6.7,226001010,"['Action,Crime,Thriller']"
tt3469046,despicable me 3,2017,Uni.,"Adventure,Animation,Comedy",89.0,6.3,1034800000,"['Adventure,Animation,Comedy']"
tt2283362,jumanji: welcome to the jungle,2017,Sony,"Action,Adventure,Comedy",119.0,7.0,962100000,"['Action,Adventure,Comedy']"
tt2250912,spider-man: homecoming,2017,Sony,"Action,Adventure,Sci-Fi",133.0,7.5,880200000,"['Action,Adventure,Sci-Fi']"
tt7131870,wolf warrior 2,2017,HC,"Action,Drama,Thriller",123.0,6.2,870300000,"['Action,Drama,Thriller']"
tt3896198,guardians of the galaxy vol. 2,2017,BV,"Action,Adventure,Comedy",136.0,7.7,863700000,"['Action,Adventure,Comedy']"
tt3501632,thor: ragnarok,2017,BV,"Action,Adventure,Comedy",130.0,7.9,854000000,"['Action,Adventure,Comedy']"
tt0451279,wonder woman,2017,WB,"Action,Adventure,Fantasy",141.0,7.5,821900000,"['Action,Adventure,Fantasy']"
tt2380307,coco,2017,BV,"Adventure,Animation,Comedy",105.0,8.4,807100000,"['Adventure,Animation,Comedy']"
tt7002100,coco,2017,BV,Horror,98.0,7.4,807100000,['Horror']
tt1790809,pirates of the caribbean: dead men tell no tales,2017,BV,"Action,Adventure,Fantasy",129.0,6.6,794900000,"['Action,Adventure,Fantasy']"
tt1396484,it,2017,WB (NL),"Horror,Thriller",135.0,7.4,700400000,"['Horror,Thriller']"
tt0974015,justice league,2017,WB,"Action,Adventure,Fantasy",120.0,6.5,657900000,"['Action,Adventure,Fantasy']"
tt3371366,transformers: the last knight,2017,Par.,"Action,Adventure,Sci-Fi",154.0,5.2,605499999,"['Action,Adventure,Sci-Fi']"
tt3731562,kong: skull island,2017,WB,"Action,Adventure,Fantasy",118.0,6.6,566700000,"['Action,Adventure,Fantasy']"
tt3874544,the boss baby,2017,Fox,"Adventure,Animation,Comedy",97.0,6.3,528000000,"['Adventure,Animation,Comedy']"
tt5013056,dunkirk,2017,WB,"Action,Drama,History",106.0,7.9,525200000,"['Action,Drama,History']"
tt3450958,war for the planet of the apes,2017,Fox,"Action,Adventure,Drama",140.0,7.5,490700000,"['Action,Adventure,Drama']"
tt1485796,the greatest showman,2017,Fox,"Biography,Drama,Musical",105.0,7.6,435000000,"['Biography,Drama,Musical']"
tt4649466,kingsman: the golden circle,2017,Fox,"Action,Adventure,Comedy",141.0,6.8,410900000,"['Action,Adventure,Comedy']"
tt3606752,cars 3,2017,BV,"Adventure,Animation,Comedy",102.0,6.8,383900000,"['Adventure,Animation,Comedy']"
tt4465564,fifty shades darker,2017,Uni.,"Drama,Romance",118.0,4.6,381600000,"['Drama,Romance']"
tt7535780,the great wall,2017,Uni.,Documentary,72.0,6.5,334900000,['Documentary']
tt4116284,the lego batman movie,2017,WB,"Action,Animation,Comedy",104.0,7.3,312000000,"['Action,Animation,Comedy']"
tt5140878,annabelle: creation,2017,WB (NL),"Horror,Mystery,Thriller",109.0,6.5,306500000,"['Horror,Mystery,Thriller']"
tt2543472,wonder,2017,LGF,"Drama,Family",113.0,8.0,305900000,"['Drama,Family']"
tt3411444,ferdinand,2017,Fox,"Adventure,Animation,Comedy",108.0,6.7,296100000,"['Adventure,Animation,Comedy']"
tt1856101,blade runner 2049,2017,WB,"Drama,Mystery,Sci-Fi",164.0,8.0,259300000,"['Drama,Mystery,Sci-Fi']"
tt5052448,get out,2017,Uni.,"Horror,Mystery,Thriller",104.0,7.7,255400000,"['Horror,Mystery,Thriller']"
tt4217392,kung fu yoga,2017,WGUSA,"Action,Adventure,Comedy",107.0,5.2,254163000,"['Action,Adventure,Comedy']"
tt4849438,baahubali 2: the conclusion,2017,GrtIndia,"Action,Drama",167.0,8.3,254200000,"['Action,Drama']"
tt5273624,journey to the west: the demons strike back,2017,Sony,"Adventure,Comedy,Fantasy",109.0,5.4,246580000,"['Adventure,Comedy,Fantasy']"
tt2316204,alien: covenant,2017,Fox,"Horror,Sci-Fi,Thriller",122.0,6.4,240900000,"['Horror,Sci-Fi,Thriller']"
tt3890160,baby driver,2017,TriS,"Action,Crime,Drama",113.0,7.6,226900000,"['Action,Crime,Drama']"
tt2239822,valerian and the city of a thousand planets,2017,STX,"Action,Adventure,Fantasy",137.0,6.5,225900000,"['Action,Adventure,Fantasy']"
tt1981128,geostorm,2017,WB,"Action,Sci-Fi,Thriller",109.0,5.3,221600000,"['Action,Sci-Fi,Thriller']"
tt4877122,the emoji movie,2017,Sony,"Adventure,Animation,Comedy",86.0,3.2,217799999,"['Adventure,Animation,Comedy']"
tt1753383,a dog's purpose,2017,Uni.,"Adventure,Comedy,Drama",100.0,7.1,205000000,"['Adventure,Comedy,Drama']"
tt2398241,smurfs: the lost village,2017,Sony,"Adventure,Animation,Comedy",90.0,6.0,197200000,"['Adventure,Animation,Comedy']"
tt5580390,the shape of water,2017,FoxS,"Adventure,Drama,Fantasy",123.0,7.3,195300000,"['Adventure,Drama,Fantasy']"
tt4765284,pitch perfect 3,2017,Uni.,"Comedy,Music",93.0,5.8,185400000,"['Comedy,Music']"
tt6294822,the post,2017,Fox,"Biography,Drama,History",116.0,7.2,179800000,"['Biography,Drama,History']"
tt1469304,baywatch,2017,Par.,"Action,Comedy,Crime",116.0,5.6,177900000,"['Action,Comedy,Crime']"
tt1959563,the hitman's bodyguard,2017,LG/S,"Action,Comedy,Thriller",118.0,6.9,176600000,"['Action,Comedy,Thriller']"
tt5027774,"three billboards outside ebbing, missouri",2017,FoxS,"Crime,Drama",115.0,8.2,159200000,"['Crime,Drama']"
tt6461514,duckweed,2017,CL,"Comedy,Drama,Fantasy",102.0,6.5,151072000,"['Comedy,Drama,Fantasy']"
tt4555426,darkest hour,2017,Focus,"Biography,Drama,History",125.0,7.4,150900000,"['Biography,Drama,History']"
tt1972591,king arthur: legend of the sword,2017,WB,"Action,Adventure,Drama",126.0,6.8,148700000,"['Action,Adventure,Drama']"
tt1615160,the foreigner,2017,STX,"Action,Thriller",113.0,7.0,145400000,"['Action,Thriller']"
tt3564472,girls trip,2017,Uni.,"Comedy,Drama",122.0,6.2,140600000,"['Comedy,Drama']"
tt3532216,american made,2017,Uni.,"Action,Biography,Comedy",115.0,7.2,134800000,"['Action,Biography,Comedy']"
tt6359956,a bad moms christmas,2017,STX,"Adventure,Comedy",104.0,5.5,130500000,"['Adventure,Comedy']"
tt2091256,captain underpants: the first epic movie,2017,Fox,"Action,Animation,Comedy",89.0,6.2,125500000,"['Action,Animation,Comedy']"
tt5308322,happy death day,2017,Uni.,"Horror,Mystery,Thriller",96.0,6.5,125500000,"['Horror,Mystery,Thriller']"
tt3014284,the lego ninjago movie,2017,WB,"Action,Adventure,Animation",101.0,6.0,123100000,"['Action,Adventure,Animation']"
tt1648190,the dark tower,2017,Sony,"Action,Adventure,Fantasy",95.0,5.7,113200000,"['Action,Adventure,Fantasy']"
tt6152908,buddies in india,2017,CL,"Action,Comedy",99.0,3.7,109593000,"['Action,Comedy']"
tt3348730,jigsaw,2017,LGF,"Crime,Horror,Mystery",92.0,5.8,103000000,"['Crime,Horror,Mystery']"
tt2406566,atomic blonde,2017,Focus,"Action,Mystery,Thriller",115.0,6.7,100000000,"['Action,Mystery,Thriller']"
tt2872518,the shack,2017,LG/S,"Drama,Fantasy",132.0,6.3,97000000,"['Drama,Fantasy']"
tt5956100,tiger zinda hai,2017,Yash,"Action,Adventure,Thriller",161.0,6.1,87400000,"['Action,Adventure,Thriller']"
tt0498381,rings,2017,Par.,"Drama,Horror,Mystery",102.0,4.5,83100000,"['Drama,Horror,Mystery']"
tt6878038,a taxi driver,2017,WGUSA,"Action,Drama,History",137.0,7.8,81600000,"['Action,Drama,History']"
tt4925292,lady bird,2017,A24,"Comedy,Drama",94.0,7.4,79000000,"['Comedy,Drama']"
tt1961175,american assassin,2017,LGF,"Action,Thriller",112.0,6.2,67200000,"['Action,Thriller']"
tt3486626,the nut job 2: nutty by nature,2017,ORF,"Adventure,Animation,Comedy",91.0,5.5,65200000,"['Adventure,Animation,Comedy']"
tt2226597,the mountain between us,2017,Fox,"Action,Adventure,Drama",112.0,6.4,62800000,"['Action,Adventure,Drama']"
tt4587656,the star,2017,Sony,"Adventure,Animation,Comedy",86.0,6.1,62900000,"['Adventure,Animation,Comedy']"
tt4795124,how to be a latin lover,2017,PNT,"Comedy,Drama",115.0,5.9,61800000,"['Comedy,Drama']"
tt5001718,"everything, everything",2017,WB,"Drama,Romance",96.0,6.4,61600000,"['Drama,Romance']"
tt2334871,snatched,2017,Fox,"Action,Adventure,Comedy",90.0,4.5,60900000,"['Action,Adventure,Comedy']"
tt4131800,my little pony: the movie,2017,LGF,"Adventure,Animation,Comedy",99.0,6.1,60300000,"['Adventure,Animation,Comedy']"
tt4209788,molly's game,2017,STX,"Biography,Crime,Drama",140.0,7.5,59300000,"['Biography,Crime,Drama']"
tt5294550,all the money in the world,2017,TriS,"Biography,Crime,Drama",132.0,6.8,57000000,"['Biography,Crime,Drama']"
tt5462602,the big sick,2017,LGF,"Comedy,Drama,Romance",120.0,7.6,56400000,"['Comedy,Drama,Romance']"
tt5606538,confidential assignment,2017,CJ,Action,125.0,6.5,55976000,['Action']
tt1389072,downsizing,2017,Par.,"Drama,Sci-Fi",135.0,5.7,55000000,"['Drama,Sci-Fi']"
tt5580036,"i, tonya",2017,Neon,"Biography,Comedy,Drama",120.0,7.5,53900000,"['Biography,Comedy,Drama']"
tt5439796,logan lucky,2017,BST,"Comedy,Crime,Drama",118.0,7.0,48500000,"['Comedy,Crime,Drama']"
tt5776858,phantom thread,2017,Focus,"Drama,Romance",130.0,7.5,47800000,"['Drama,Romance']"
tt4799050,rough night,2017,Sony,"Comedy,Crime,Thriller",101.0,5.2,47300000,"['Comedy,Crime,Thriller']"
tt5969696,the battleship island,2017,CJ,"Action,Drama,History",132.0,7.1,46100000,"['Action,Drama,History']"
tt5109784,mother!,2017,Par.,"Drama,Horror,Mystery",121.0,6.6,44500000,"['Drama,Horror,Mystery']"
